"id","x","y","mp","date","state","relevance","types"
7,14.383911,49.958538,"false","2012-10-30T13:03:00.0000+01:00",2,2,54
378,14.493856,50.194347,"false","2012-10-30T13:05:00.0000+01:00",1,1,74
378,14.493856,50.194347,"false","2012-10-30T13:05:00.0000+01:00",1,1,97
378,14.493856,50.194347,"false","2012-10-30T13:05:00.0000+01:00",1,1,122
381,14.538861,50.060807,"false","2012-10-03T14:05:00.0000+02:00",1,1,74
381,14.538861,50.060807,"false","2012-10-03T14:05:00.0000+02:00",1,1,97
381,14.538861,50.060807,"false","2012-10-03T14:05:00.0000+02:00",1,1,120
381,14.538861,50.060807,"false","2012-10-03T14:05:00.0000+02:00",1,1,124
420,14.095999,50.145021,"false","2012-10-30T16:05:00.0000+01:00",1,1,77
420,14.095999,50.145021,"false","2012-10-30T16:05:00.0000+01:00",1,1,97
504,13.989719,49.670893,"false","2012-10-15T08:05:00.0000+02:00",2,2,76
504,13.989719,49.670893,"false","2012-10-15T08:05:00.0000+02:00",2,2,97
504,13.989719,49.670893,"false","2012-10-15T08:05:00.0000+02:00",2,2,111
607,14.422404,50.079877,"false","2012-10-26T12:15:00.0000+02:00",2,1,78
607,14.422404,50.079877,"false","2012-10-26T12:15:00.0000+02:00",2,1,97
607,14.422404,50.079877,"false","2012-10-26T12:15:00.0000+02:00",2,1,132
1123,16.668394,49.186484,"false","2012-10-02T10:03:00.0000+02:00",1,1,75
1123,16.668394,49.186484,"false","2012-10-02T10:03:00.0000+02:00",1,1,97
1123,16.668394,49.186484,"false","2012-10-02T10:03:00.0000+02:00",1,1,119
1209,16.549566,49.161221,"false","2012-10-17T09:52:00.0000+02:00",1,4,55
1209,16.549566,49.161221,"false","2012-10-17T09:52:00.0000+02:00",1,4,62
1449,18.234519,49.797543,"false","2012-10-22T18:10:00.0000+02:00",2,1,74
1449,18.234519,49.797543,"false","2012-10-22T18:10:00.0000+02:00",2,1,97
1449,18.234519,49.797543,"false","2012-10-22T18:10:00.0000+02:00",2,1,120
1469,18.565632,49.854612,"false","2012-10-10T10:01:00.0000+02:00",2,1,77
1469,18.565632,49.854612,"false","2012-10-10T10:01:00.0000+02:00",2,1,97
1493,16.063114,49.273302,"false","2012-10-12T14:58:00.0000+02:00",2,1,77
1493,16.063114,49.273302,"false","2012-10-12T14:58:00.0000+02:00",2,1,97
1757,18.285475,49.843532,"false","2012-10-19T11:08:00.0000+02:00",1,1,77
1757,18.285475,49.843532,"false","2012-10-19T11:08:00.0000+02:00",1,1,97
1807,14.440343,50.054241,"false","2012-10-29T02:21:00.0000+01:00",2,4,74
