"id","x","y","mp","date","state","relevance","types"
161182,13.901464,49.860217,"false","2013-02-01T02:08:00.0000+01:00",1,1,74
161182,13.901464,49.860217,"false","2013-02-01T02:08:00.0000+01:00",1,1,97
161182,13.901464,49.860217,"false","2013-02-01T02:08:00.0000+01:00",1,1,120
161234,14.322675,50.333396,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161234,14.322675,50.333396,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161234,14.322675,50.333396,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161238,14.736507,50.285821,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161238,14.736507,50.285821,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161238,14.736507,50.285821,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161254,14.444929,50.345945,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161254,14.444929,50.345945,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161254,14.444929,50.345945,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161255,14.267584,50.338542,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161255,14.267584,50.338542,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161255,14.267584,50.338542,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161256,14.390527,50.292194,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161256,14.390527,50.292194,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161256,14.390527,50.292194,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161257,14.764978,49.915947,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161257,14.764978,49.915947,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161257,14.764978,49.915947,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161653,17.964959,49.484285,"false","2013-02-01T00:55:00.0000+01:00",2,1,77
161653,17.964959,49.484285,"false","2013-02-01T00:55:00.0000+01:00",2,1,97
161654,17.649965,49.024643,"false","2013-02-01T01:00:00.0000+01:00",1,1,77
161654,17.649965,49.024643,"false","2013-02-01T01:00:00.0000+01:00",1,1,97
161655,17.658061,49.235238,"false","2013-02-01T01:15:00.0000+01:00",1,1,76
161655,17.658061,49.235238,"false","2013-02-01T01:15:00.0000+01:00",1,1,97
161655,17.658061,49.235238,"false","2013-02-01T01:15:00.0000+01:00",1,1,107
161656,17.658061,49.235238,"false","2013-02-01T01:15:00.0000+01:00",1,1,76
161656,17.658061,49.235238,"false","2013-02-01T01:15:00.0000+01:00",1,1,97
161656,17.658061,49.235238,"false","2013-02-01T01:15:00.0000+01:00",1,1,107
161676,17.878959,49.344483,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161676,17.878959,49.344483,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161676,17.878959,49.344483,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161677,17.878959,49.344483,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161677,17.878959,49.344483,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161677,17.878959,49.344483,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
161680,17.993181,49.339386,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
161680,17.993181,49.339386,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
161680,17.993181,49.339386,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
162533,18.235821,49.731434,"false","2013-02-01T00:41:00.0000+01:00",1,1,75
162533,18.235821,49.731434,"false","2013-02-01T00:41:00.0000+01:00",1,1,97
162533,18.235821,49.731434,"false","2013-02-01T00:41:00.0000+01:00",1,1,112
162533,18.235821,49.731434,"false","2013-02-01T00:41:00.0000+01:00",1,1,113
162576,18.406749,49.716462,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
162576,18.406749,49.716462,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
162576,18.406749,49.716462,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
162594,18.276533,49.838316,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
162594,18.276533,49.838316,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
162594,18.276533,49.838316,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
163492,16.620049,49.198445,"false","2013-02-01T01:40:00.0000+01:00",1,1,76
163492,16.620049,49.198445,"false","2013-02-01T01:40:00.0000+01:00",1,1,97
163492,16.620049,49.198445,"false","2013-02-01T01:40:00.0000+01:00",1,1,111
163502,16.786056,48.800169,"false","2013-02-01T02:15:00.0000+01:00",2,1,77
163502,16.786056,48.800169,"false","2013-02-01T02:15:00.0000+01:00",2,1,97
163546,16.361115,49.418782,"false","2013-02-01T00:03:00.0000+01:00",1,1,74
163546,16.361115,49.418782,"false","2013-02-01T00:03:00.0000+01:00",1,1,97
163546,16.361115,49.418782,"false","2013-02-01T00:03:00.0000+01:00",1,1,120
163546,16.361115,49.418782,"false","2013-02-01T00:03:00.0000+01:00",1,1,122
163751,17.486398,49.485449,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
163751,17.486398,49.485449,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
163751,17.486398,49.485449,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
163752,17.749179,49.557812,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
163752,17.749179,49.557812,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
163752,17.749179,49.557812,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
163753,17.113254,49.458696,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
163753,17.113254,49.458696,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
163753,17.113254,49.458696,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
164149,15.486975,49.353489,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
164149,15.486975,49.353489,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
164149,15.486975,49.353489,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
164175,14.886379,48.839194,"false","2013-02-01T02:00:00.0000+01:00",1,1,74
164175,14.886379,48.839194,"false","2013-02-01T02:00:00.0000+01:00",1,1,97
164175,14.886379,48.839194,"false","2013-02-01T02:00:00.0000+01:00",1,1,120
164244,13.858382,49.331708,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
164244,13.858382,49.331708,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
164244,13.858382,49.331708,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
164247,14.334620,49.246337,"false","2013-02-01T00:00:00.0000+01:00",1,1,74
164247,14.334620,49.246337,"false","2013-02-01T00:00:00.0000+01:00",1,1,97
164247,14.334620,49.246337,"false","2013-02-01T00:00:00.0000+01:00",1,1,120
164247,14.334620,49.246337,"false","2013-02-01T00:00:00.0000+01:00",1,1,124
