"id","x","y","mp","date","state","relevance","types"
3626,17.674220,49.452688,"false","2012-06-20T16:20:00.0000+02:00",1,4,77
3626,17.674220,49.452688,"false","2012-06-20T16:20:00.0000+02:00",1,4,97
3767,12.365220,50.122108,"false","2012-06-02T10:30:00.0000+02:00",1,4,74
3767,12.365220,50.122108,"false","2012-06-02T10:30:00.0000+02:00",1,4,97
3767,12.365220,50.122108,"false","2012-06-02T10:30:00.0000+02:00",1,4,120
3962,15.819442,50.218265,"false","2012-06-29T17:30:00.0000+02:00",1,1,74
3962,15.819442,50.218265,"false","2012-06-29T17:30:00.0000+02:00",1,1,97
3962,15.819442,50.218265,"false","2012-06-29T17:30:00.0000+02:00",1,1,120
4178,16.058764,50.434424,"false","2012-06-26T18:50:00.0000+02:00",1,1,74
4178,16.058764,50.434424,"false","2012-06-26T18:50:00.0000+02:00",1,1,97
4178,16.058764,50.434424,"false","2012-06-26T18:50:00.0000+02:00",1,1,120
6825,14.335388,50.052327,"false","2012-06-29T08:30:00.0000+02:00",1,1,74
6825,14.335388,50.052327,"false","2012-06-29T08:30:00.0000+02:00",1,1,97
6825,14.335388,50.052327,"false","2012-06-29T08:30:00.0000+02:00",1,1,122
7018,14.432970,50.060746,"false","2012-06-15T07:17:00.0000+02:00",1,2,74
7018,14.432970,50.060746,"false","2012-06-15T07:17:00.0000+02:00",1,2,97
7018,14.432970,50.060746,"false","2012-06-15T07:17:00.0000+02:00",1,2,120
7106,14.432970,50.060746,"false","2012-06-06T14:02:00.0000+02:00",1,2,74
7106,14.432970,50.060746,"false","2012-06-06T14:02:00.0000+02:00",1,2,97
7106,14.432970,50.060746,"false","2012-06-06T14:02:00.0000+02:00",1,2,120
7141,14.492733,50.065641,"false","2012-06-26T17:26:00.0000+02:00",1,1,74
7141,14.492733,50.065641,"false","2012-06-26T17:26:00.0000+02:00",1,1,97
7141,14.492733,50.065641,"false","2012-06-26T17:26:00.0000+02:00",1,1,120
7413,14.432970,50.060746,"false","2012-06-01T10:20:00.0000+02:00",1,2,74
7413,14.432970,50.060746,"false","2012-06-01T10:20:00.0000+02:00",1,2,97
7413,14.432970,50.060746,"false","2012-06-01T10:20:00.0000+02:00",1,2,120
7865,14.342345,50.039868,"false","2012-06-27T19:00:00.0000+02:00",2,1,76
7865,14.342345,50.039868,"false","2012-06-27T19:00:00.0000+02:00",2,1,97
7865,14.342345,50.039868,"false","2012-06-27T19:00:00.0000+02:00",2,1,111
8604,13.475475,49.697485,"false","2012-06-09T01:35:00.0000+02:00",1,4,75
8604,13.475475,49.697485,"false","2012-06-09T01:35:00.0000+02:00",1,4,97
8620,14.622500,50.893144,"false","2012-06-22T10:25:00.0000+02:00",1,1,74
8620,14.622500,50.893144,"false","2012-06-22T10:25:00.0000+02:00",1,1,97
8620,14.622500,50.893144,"false","2012-06-22T10:25:00.0000+02:00",1,1,120
8669,14.419406,50.011696,"false","2012-06-20T13:12:00.0000+02:00",1,1,74
8669,14.419406,50.011696,"false","2012-06-20T13:12:00.0000+02:00",1,1,97
8669,14.419406,50.011696,"false","2012-06-20T13:12:00.0000+02:00",1,1,120
9011,14.440343,50.054241,"false","2012-06-28T15:28:00.0000+02:00",1,1,74
9011,14.440343,50.054241,"false","2012-06-28T15:28:00.0000+02:00",1,1,97
9011,14.440343,50.054241,"false","2012-06-28T15:28:00.0000+02:00",1,1,120
9284,14.605038,50.917457,"false","2012-06-22T10:05:00.0000+02:00",1,4,74
9284,14.605038,50.917457,"false","2012-06-22T10:05:00.0000+02:00",1,4,97
9284,14.605038,50.917457,"false","2012-06-22T10:05:00.0000+02:00",1,4,120
9472,14.452150,50.053863,"false","2012-06-10T12:56:00.0000+02:00",4,2,55
9472,14.452150,50.053863,"false","2012-06-10T12:56:00.0000+02:00",4,2,102
