"id","x","y","mp","date","state","relevance","types"
453,14.535207,49.864653,"false","2012-09-12T18:48:00.0000+02:00",1,4,75
453,14.535207,49.864653,"false","2012-09-12T18:48:00.0000+02:00",1,4,97
453,14.535207,49.864653,"false","2012-09-12T18:48:00.0000+02:00",1,4,119
592,14.108851,50.090739,"false","2012-09-19T17:00:00.0000+02:00",2,4,77
592,14.108851,50.090739,"false","2012-09-19T17:00:00.0000+02:00",2,4,97
764,17.282416,49.117059,"false","2012-09-16T15:31:00.0000+02:00",2,1,74
764,17.282416,49.117059,"false","2012-09-16T15:31:00.0000+02:00",2,1,97
764,17.282416,49.117059,"false","2012-09-16T15:31:00.0000+02:00",2,1,124
765,17.453575,49.076094,"false","2012-09-16T10:10:00.0000+02:00",2,1,74
765,17.453575,49.076094,"false","2012-09-16T10:10:00.0000+02:00",2,1,97
765,17.453575,49.076094,"false","2012-09-16T10:10:00.0000+02:00",2,1,124
1518,16.633490,49.138773,"false","2012-09-29T14:00:00.0000+02:00",2,1,77
1518,16.633490,49.138773,"false","2012-09-29T14:00:00.0000+02:00",2,1,97
1800,16.724618,49.169381,"false","2012-09-22T11:58:00.0000+02:00",2,1,77
1800,16.724618,49.169381,"false","2012-09-22T11:58:00.0000+02:00",2,1,97
2012,16.640065,48.807238,"false","2012-09-25T11:45:00.0000+02:00",2,1,77
2012,16.640065,48.807238,"false","2012-09-25T11:45:00.0000+02:00",2,1,97
2344,16.974133,49.963186,"false","2012-09-21T10:15:00.0000+02:00",1,1,76
2344,16.974133,49.963186,"false","2012-09-21T10:15:00.0000+02:00",1,1,97
2344,16.974133,49.963186,"false","2012-09-21T10:15:00.0000+02:00",1,1,111
2429,16.440166,49.802256,"false","2012-09-30T15:32:00.0000+02:00",1,1,74
2429,16.440166,49.802256,"false","2012-09-30T15:32:00.0000+02:00",1,1,97
2429,16.440166,49.802256,"false","2012-09-30T15:32:00.0000+02:00",1,1,124
2508,18.420700,49.781280,"false","2012-09-10T08:14:00.0000+02:00",2,1,76
2508,18.420700,49.781280,"false","2012-09-10T08:14:00.0000+02:00",2,1,97
2508,18.420700,49.781280,"false","2012-09-10T08:14:00.0000+02:00",2,1,111
2650,18.260848,49.783222,"false","2012-09-12T11:18:00.0000+02:00",1,1,77
2650,18.260848,49.783222,"false","2012-09-12T11:18:00.0000+02:00",1,1,97
2652,18.257976,49.793112,"false","2012-09-12T12:11:00.0000+02:00",1,1,77
2652,18.257976,49.793112,"false","2012-09-12T12:11:00.0000+02:00",1,1,97
2653,18.257976,49.793112,"false","2012-09-12T12:22:00.0000+02:00",1,1,77
2653,18.257976,49.793112,"false","2012-09-12T12:22:00.0000+02:00",1,1,97
2747,16.833284,48.887941,"false","2012-09-23T05:30:00.0000+02:00",2,1,76
2747,16.833284,48.887941,"false","2012-09-23T05:30:00.0000+02:00",2,1,97
2747,16.833284,48.887941,"false","2012-09-23T05:30:00.0000+02:00",2,1,107
2890,16.972597,49.966995,"false","2012-09-07T11:00:00.0000+02:00",1,1,77
2890,16.972597,49.966995,"false","2012-09-07T11:00:00.0000+02:00",1,1,97
3966,15.829733,50.209974,"false","2012-09-08T00:00:00.0000+02:00",2,1,77
3966,15.829733,50.209974,"false","2012-09-08T00:00:00.0000+02:00",2,1,97
4193,15.245970,49.194681,"false","2012-09-23T11:55:00.0000+02:00",1,4,35
4193,15.245970,49.194681,"false","2012-09-23T11:55:00.0000+02:00",1,4,49
4332,18.660669,49.670524,"false","2012-09-08T10:00:00.0000+02:00",4,2,55
4332,18.660669,49.670524,"false","2012-09-08T10:00:00.0000+02:00",4,2,59
4337,14.999405,49.143457,"false","2012-09-17T00:00:00.0000+02:00",1,1,54
6784,14.429567,50.075219,"false","2012-09-16T20:00:00.0000+02:00",3,1,78
6784,14.429567,50.075219,"false","2012-09-16T20:00:00.0000+02:00",3,1,97
6784,14.429567,50.075219,"false","2012-09-16T20:00:00.0000+02:00",3,1,132
6862,14.427962,50.090916,"false","2012-09-24T18:32:00.0000+02:00",1,4,77
6862,14.427962,50.090916,"false","2012-09-24T18:32:00.0000+02:00",1,4,97
7109,14.432970,50.060746,"false","2012-09-05T08:22:00.0000+02:00",1,2,74
7109,14.432970,50.060746,"false","2012-09-05T08:22:00.0000+02:00",1,2,97
7109,14.432970,50.060746,"false","2012-09-05T08:22:00.0000+02:00",1,2,120
7234,14.408673,50.076359,"false","2012-09-03T22:30:00.0000+02:00",1,1,74
7234,14.408673,50.076359,"false","2012-09-03T22:30:00.0000+02:00",1,1,97
7234,14.408673,50.076359,"false","2012-09-03T22:30:00.0000+02:00",1,1,120
7639,14.426079,50.089757,"false","2012-09-19T12:13:00.0000+02:00",2,2,77
7639,14.426079,50.089757,"false","2012-09-19T12:13:00.0000+02:00",2,2,97
8013,14.513506,50.151740,"false","2012-09-07T11:00:00.0000+02:00",2,2,54
8013,14.513506,50.151740,"false","2012-09-07T11:00:00.0000+02:00",2,2,77
8013,14.513506,50.151740,"false","2012-09-07T11:00:00.0000+02:00",2,2,97
8641,14.850341,50.372231,"false","2012-09-25T11:22:00.0000+02:00",2,1,74
8641,14.850341,50.372231,"false","2012-09-25T11:22:00.0000+02:00",2,1,97
8641,14.850341,50.372231,"false","2012-09-25T11:22:00.0000+02:00",2,1,124
8807,18.253561,49.831213,"false","2012-09-17T12:00:00.0000+02:00",1,1,77
8807,18.253561,49.831213,"false","2012-09-17T12:00:00.0000+02:00",1,1,78
8807,18.253561,49.831213,"false","2012-09-17T12:00:00.0000+02:00",1,1,97
8807,18.253561,49.831213,"false","2012-09-17T12:00:00.0000+02:00",1,1,132
8980,14.040059,50.679027,"false","2012-09-20T10:40:00.0000+02:00",1,4,75
8980,14.040059,50.679027,"false","2012-09-20T10:40:00.0000+02:00",1,4,97
8980,14.040059,50.679027,"false","2012-09-20T10:40:00.0000+02:00",1,4,119
9806,14.758861,50.765876,"false","2012-09-21T14:00:00.0000+02:00",1,4,74
9806,14.758861,50.765876,"false","2012-09-21T14:00:00.0000+02:00",1,4,97
9806,14.758861,50.765876,"false","2012-09-21T14:00:00.0000+02:00",1,4,120
